National Provider Identifier,Last Name/Organization Name of the Provider,First Name of the Provider,Middle Initial of the Provider,Credentials of the Provider,Gender of the Provider,Entity Type of the Provider,Street Address 1 of the Provider,Street Address 2 of the Provider,City of the Provider,Zip Code of the Provider,State Code of the Provider,Country Code of the Provider,Provider Type,Medicare Participation Indicator,Place of Service,HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Number of Services,Number of Medicare Beneficiaries,Number of Distinct Medicare Beneficiary/Per Day Services,Average Medicare Allowed Amount,Average Submitted Charge Amount,Average Medicare Payment Amount,Average Medicare Standardized Amount
1790855062,ESSER,JOHN,E,OD,M,I,301 W BASTANCHURY RD,SUITE 10,FULLERTON,92835,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,37,36,37,51.83,150,40.11405405,35.12405405
1619280294,EDWARDS,JEREMY,K,O.D.,M,I,950 THARP RD,SUITE 1500,YUBA CITY,959938344,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,340,274,340,88.8,110,60.11394118,58.27608824
1861425662,WERKHOVEN,LUKE,,O.D.,M,I,5300 HOLLISTER AVE,,SANTA BARBARA,931112306,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,61,43,61,73.45,83,50.7447541,50.70934426
1700969193,SINOW,JACK,H,O.D.,M,I,71 6TH ST,,SAN FRANCISCO,941031610,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,237,82,237,51.85,59.12658228,40.47848101,34.09552743
1588636856,MILLER,BEVERLY,B,OD,F,I,30030 TOWN CENTER DR,,LAGUNA NIGUEL,926772046,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,30,30,30,129.533,130.3333333,85.734,82.13566667
1720036569,EIDAL,BRYAN,,O. D.,M,I,1630 11TH ST,,REEDLEY,936542902,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,77,57,77,76.48,80,44.8038961,42.8874026
1922012632,BROCKMAN,BRUCE,C,O.D.,M,I,1211 MARICOPA HWY.,STE. 101,OJAI,93023,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,127,120,127,48.69086614,85,31.05559055,28.80299213
1457343717,PEDERSEN,RAYMOND,F,OD,M,I,38069 MARTHA AVE,SUITE 200,FREMONT,945363811,CA,US,Optometry,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,26,26,26,158.6153846,158.6153846,102.0784615,108.0269231
1306235171,FELIPE,LAUREN,H,O.D.,F,I,3831 HUGHES AVE,SUITE 500,CULVER CITY,902322751,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,29,21,29,80.62,139.6551724,51.13310345,46.2462069
1871573022,CROWE,ROBERT,C,O.D.,M,I,17190 MONTEREY ST,,MORGAN HILL,950373604,CA,US,Optometry,Y,O,92250,Photography of the retina,N,48,44,48,98.26,111,75.53708333,60.8075
1750418075,WARNER,KATHERINE,A,OD,F,I,300 PASTEUR DR,,STANFORD,943052200,CA,US,Optometry,Y,O,92025,Computerized mapping of corneal curvature,N,16,14,16,23.91,129,17.578125,15
1720086085,ROGOWAY,WILLIAM,M,OD,M,I,734 N. MAIN ST.,,CORONA,92880,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,13,13,13,129,129,81.41846154,99.45769231
1831287671,CHUNG,RANDALL,L,O.D.,M,I,18181 BUTTERFIELD BLVD STE 150,,MORGAN HILL,950372897,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,12,12,12,175.16,182.465,126.4841667,107.5616667
1700015609,BELAJIC,DANIEL,A,OD,M,I,333 S AUBURN ST STE 1,,COLFAX,957139776,CA,US,Optometry,Y,O,92136,Measurement of corneal curvature and depth of eye,N,81,64,81,97.1,148,71.71024691,66.93987654
1174663033,CHENG,JIMMY,R,O.D.,M,I,8210 SANTA MONICA BLVD,,WEST HOLLYWOOD,900465913,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,14,14,14,162.38,171.9285714,118.2071429,108.9492857
1255531331,MENDOZA,MICHAEL,A,O.D.,M,I,7075 N SHARON AVE,,FRESNO,937203329,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,219,219,219,157.37,200,100.7380365,96.10502283
1710214952,SABLAD,JENNIFER,,O.D.,F,I,2018 FLINTCREST CT,,SAN JOSE,951481227,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,22,21,22,66.79818182,143,50.955,49.13454546
1285781922,WAKE,EUGENE,L,O.D.,M,I,1689 ARDEN WAY,,SACRAMENTO,958154030,CA,US,Optometry,Y,O,92002,"Eye and medical examination for diagnosis and treatment, new patient",N,179,179,179,94.30173184,115,71.51826816,63.13988827
1760412845,TAKHER,SUKHDEEP,S,O.D.,M,I,1145 COLUSA AVE STE C,NU VISION OPTOMETRY,YUBA CITY,959913630,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,97,97,97,154.22,165,89.8228866,86.98865979
1164428942,ZAREHBIN,PAYAM,,O.D,M,I,3301 E 12TH ST,STE 109,OAKLAND,946012943,CA,US,Optometry,Y,O,92020,Examination of cornea and iris using lens device and slit lamp,N,39,39,39,30.91,32,23.61846154,20.51025641
1801852181,HISAKA,CRAIG,,O.D.,M,I,3133 W MARCH LN,SUITE 2020,STOCKTON,952192336,CA,US,Optometry,Y,O,92250,Photography of the retina,N,12,12,12,39,39,20.38666667,54.76666667
1760466775,VANBUSKIRK,KAARYN,P,O.D.,F,I,4860 Y ST,SUITE 2400,SACRAMENTO,958172307,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,232,223,232,128.5290086,393.1810345,84.8349569,81.37508621
1629209085,TABIZA,JENNIFER,,O.D.,F,I,8610 S SEPULVEDA BLVD,STE 100,LOS ANGELES,900454008,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,17,13,17,46.47,118.4117647,34.29647059,32.23529412
1689639429,COOPERMAN,JAMES,L,OD,M,I,18449 BROOKHURST ST,STE 6,FOUNTAIN VALLEY,927086751,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,24,23,24,48.01333333,65,37.63875,35.64291667
1639143894,TRINH,ANH,,O.D.,F,I,10305 1/2 LAKEWOOD BLVD,,DOWNEY,902412743,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,11,11,11,135,135,105.84,117.34
1144283441,MILLER,MARTIN,P,O.D.,M,I,1230 W 16TH ST,,MERCED,953404536,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,29,29,29,70,70,48.72137931,112.7962069
1720056880,ASATO,THERESA,T,O.D.,F,I,1031 WASHINGTON ST,,RED BLUFF,960802746,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,24,24,24,128.56,133,83.50166667,80.91833333
1154389476,CHARTERS,DOUGLAS,O,OD,M,I,5770 N FIRST ST,,FRESNO,93710,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,18,18,18,151,151,107.8377778,106.855
1386729713,SHUI,MARY ANN,C,O.D.,F,I,1101 S WINCHESTER BLVD,SUITE E-156,SAN JOSE,951283901,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,31,29,31,140,140,96.98322581,85.69193548
1861557712,DOAN,TU,D,O.D.,F,I,7462 N FIGUEROA ST,SUITE 100,LOS ANGELES,900411716,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,24,23,24,48.57,150,36.15166667,33.72166667
1275525644,CHAN,GERALD,D,O.D.,M,I,360 SIERRA COLLEGE DR,SUITE 100,GRASS VALLEY,959455088,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,153,152,153,121,121,70.36692811,73.32830065
1366520751,TORNATORE,MARTY,C,OD,M,I,225 E 2ND AVE,STE. 310,ESCONDIDO,920254212,CA,US,Optometry,Y,O,92250,Photography of the retina,N,88,87,88,83.2,153,62.27715909,59.3575
1235463944,PALMER,BEN,C,O.D.,M,I,125 S FRONTAGE RD,,NIPOMO,934448979,CA,US,Optometry,Y,O,92250,Photography of the retina,N,90,88,90,82.69277778,110,59.45522222,56.933
1992774699,TRANG,KRISTIE,M,O.D.,F,I,1422 BLUE OAKS BLVD,SUITE #150,ROSEVILLE,957475196,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,26,26,26,109,109,68.27615385,80.74230769
1881653954,BERNSTEIN,SETH,,O.D.,M,I,2791 GREEN RIVER RD,SUITE 106,CORONA,928827426,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,15,15,15,136.04,160,90.46666667,82.70133333
1255309464,OKADA,GREGG,T,OD,M,I,946 MANHATTAN BEACH BLVD,,MANHATTAN BEACH,90266,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,56,33,56,93.74,109,61.89071429,56.55035714
1831225432,NELSON,GARY,B,OD,M,I,1801 SANTA CLARA AVE,,ALAMEDA,945012631,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,49,49,49,114.22,125,75.25346939,71.06755102
1477549608,ISBELL,MAY,,M.D.,F,I,250 N ROBERTSON BLVD,,BEVERLY HILLS,902111788,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,26,24,26,46.02923077,148,34.71192308,32.405
1134384225,HSIEH,JOYCE,I,O.D.,F,I,5601 DE SOTO AVE,OPTOMETRY DEPARTMENT,WOODLAND HILLS,913676701,CA,US,Optometry,Y,F,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,58,55,58,94.6,620.5172414,64.46534483,54.76948276
1649307828,TATUM,JAMES,M,OD,M,I,10165 FOOTHILL BLVD STE 6,,RANCHO CUCAMONGA,917300341,CA,US,Optometry,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,18,18,18,107.11,140,77.97444444,79.34444444
1598745754,NORRIS,NADINE,L,O.D.,F,I,800 QUINTANA RD,SUITE 1D,MORRO BAY,934422300,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,33,30,33,74.95,76.06060606,40.48030303,39.51909091
1689645046,CULLINANE,JACQUELINE,M,OD,F,I,22741 LAMBERT ST STE 1601,,LAKE FOREST,926301617,CA,US,Optometry,Y,O,92250,Photography of the retina,N,19,18,19,87.12,150,61.66578947,55.67736842
1689789331,BURROUGHS,DAVID,S,O.D.,M,I,29 W ANAPAMU ST,,SANTA BARBARA,931013149,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,131,131,131,131.18,277,76.99778626,73.86374046
1699885004,LEE,JEFFREY,B,O.D,M,I,708 W 20TH ST,SUITE A,MERCED,953403639,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,695,620,695,107.7706043,117.342446,65.06752518,65.15094964
1346377439,LIM,VALERIE,A,O.D.,F,I,1237 B ST,,HAYWARD,945412915,CA,US,Optometry,Y,F,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,18,18,18,90.86,439,69.82,63.44
1710901004,GUTIERREZ,ANACLETO,,O.D.,M,I,2615 CAPITOL AVE,,SACRAMENTO,958165904,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,17,14,17,73.45,95,52.87588235,52.83588235
1538139381,SOUTHAPHANH,PINHKEO,,O.D.,F,I,3855 STATE ST,,SANTA BARBARA,931053152,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,31,31,31,110.3225807,110.3225807,78.9316129,90.31322581
1821227257,DAHL,BRANDON,J,O.D.,M,I,BLG 170,,FORT IRWIN,92310,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,125,125,125,111.184,111.184,62.53552,72.81024
1881720126,ADAMS,CRAIG,W,O.D.,M,I,940 SYLVA LN STE G,,SONORA,953705969,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,13,13,13,90.61,107,46.87384615,44.05692308
1346305612,MULVEY,RAYMOND,,O.D.,M,I,7780 N FRESNO ST,SUITE 103,FRESNO,937202413,CA,US,Optometry,Y,O,66984,Removal of cataract with insertion of lens,N,25,13,25,92.432,319.688,72.4684,81.3392
1891013819,LEE,MICHAEL,,O.D.,M,I,2366 EL CAMINO REAL STE 5,,SANTA CLARA,950504070,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,34,25,34,75.79117647,87.05882353,53.27441177,45.01088235
1760466775,VANBUSKIRK,KAARYN,P,O.D.,F,I,4860 Y ST,SUITE 2400,SACRAMENTO,958172307,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,65,65,65,153.3130769,465.6153846,101.5610769,96.45907692
1689671976,BOEHM,KARIN,N,O.D.,F,I,6880 PALM AVE,,SEBASTOPOL,954724270,CA,US,Optometry,Y,O,83861,Microfluid analysis of tears,N,22,11,11,22.5,25,22.05,22.05
1841345477,SHIHADY,ANGELA,,O.D.,F,I,7447 N FIGUEROA ST,SUITE 200,LOS ANGELES,900411718,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,13,12,13,113.82,137.3076923,75.51076923,71.73692308
1427038959,MCDIARMID,JOHN,J,OD,M,I,25395 HANCOCK AVE,SUITE 100,MURRIETA,925629054,CA,US,Optometry,Y,O,67820,Removal of eyelashes by forceps,N,19,12,19,56.79578947,138.9473684,42.35684211,40.62157895
1609851302,SILVER,RICHARD,L,O.D.,M,I,2901 WILSHIRE BLVD,SUITE 100,SANTA MONICA,904034901,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,54,48,54,91.87,133.2962963,62.95037037,58.81685185
1386614386,EGHBALI,FARID,,OD,M,I,2601 W ALAMEDA AVE,#204,BURBANK,915054800,CA,US,Optometry,Y,O,92250,Photography of the retina,N,78,72,78,90.31,130,65.48282051,57.32576923
1710954201,WILKINS,TIMOTHY,A,,M,I,5551 E KINGS CANYON RD,SUITE 102,FRESNO,937274528,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,28,24,28,108.11,115,83.30035714,83.32
1881850808,SHIH,CHUN-CHIEH,J,O.D.,M,I,1679 S AZUSA AVE,,HACIENDA HEIGHTS,917453832,CA,US,Optometry,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,11,11,11,140,140,105.2981818,125.7790909
1912914482,HORNE,JOSEPH,R,O.D.,M,I,234 HEATHER CT,SUITE 102,TEMPLETON,934658765,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,17,16,17,47.73235294,65.64117647,31.99647059,30.18176471
1821048141,KIRSCHEN,DAVID,G,"OD, PHD",M,I,428 S BREA BLVD,,BREA,928215301,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,18,12,18,48.55,72.88888889,38.06444444,34.24888889
1750699476,SALAZAR,MARITES,M,O.D.,F,I,1131 N BEALE RD,,MARYSVILLE,959016107,CA,US,Optometry,Y,O,92002,"Eye and medical examination for diagnosis and treatment, new patient",N,66,66,66,59.18181818,59.18181818,46.39848485,63.10151515
1457310500,HOLCOMB,DIANA,L,O.D.,F,I,670 SUTTON WAY,,GRASS VALLEY,959455392,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,81,79,81,88.8,133,67.04148148,64.87481482
1598735912,SWANSON,THOMAS,R,OD,M,I,1821 DOUGLAS BLVD,SUITE C4,ROSEVILLE,956612910,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,105,103,105,125.99,135,76.50152381,75.59504762
1265986392,MONTGOMERY,CRAIG,A,O.D.,M,I,114 MISSION RANCH BLVD,SUITE 50,CHICO,959265137,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,11,11,11,46.15090909,75,33.69818182,31.87
1518933522,RUIZ,GILBERT,J,O.D.,M,I,338 E HAMILTON AVE,,CAMPBELL,950080207,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,40,34,40,83.10875,91,52.29125,45.84275
1154477164,TRAN,WENDY,U,O.D.,F,I,22972 MOULTON PKWY,SUITE 104,LAGUNA HILLS,926531219,CA,US,Optometry,Y,O,92250,Photography of the retina,N,21,21,21,93.58,145,72.45095238,61.40095238
1891834040,SETHI,ANIL,K,OD,M,I,2440 FREMONT ST STE 209,,MONTEREY,939406850,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,14,14,14,44.44571429,93,34.84714286,34.45
1164710745,PATTERSON,HENRY,D,"O.D., M.S.",M,I,37333 STATE HIGHWAY 299 E,,BURNEY,960134371,CA,US,Optometry,Y,O,92020,Examination of cornea and iris using lens device and slit lamp,N,15,11,15,28.19,36,22.1,21.05
1750456463,ASHCRAFT,HAROLD,T,O.D.,M,I,8735 LA TIJERA BLVD,,LOS ANGELES,900453906,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,31,15,31,77.43,79,56.90709677,53.84935484
1336135086,SANDERS,THOMAS,W,OD,M,I,1215 PLUMAS ST,STE 1100,YUBA CITY,959913455,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,39,39,39,151.14,184.2307692,106.3371795,105.3051282
1376610592,SHINMORI,TINA,,O.D.,F,I,214 JACKSON ST,,SAN JOSE,951123201,CA,US,Optometry,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,20,20,20,180,180,115.244,104.3645
1427035625,BATCHELOR,CHRISTINE,P,O.D.,F,I,515 ALAMEDA AVE,STE C,SALINAS,939014024,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,61,61,61,102.7,110,76.72934426,81.01442623
1588626980,HUNT,BERYL,B,O.D.,F,I,2620 HURLEY WAY,SUITE A,SACRAMENTO,958643789,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,36,30,36,112.57,120,70.41555556,69.22472222
1184899353,ORTIZ,SERGIO,J,O.D.,M,I,801 N TUSTIN AVE,SUITE 404,SANTA ANA,927053612,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,90,76,90,92.626,190,66.38188889,61.41288889
1487752168,CHANG,BOGARD,,OD,M,I,1711 W TEMPLE ST FL 7,,LOS ANGELES,900265421,CA,US,Optometry,Y,O,92250,Photography of the retina,N,77,69,77,88.5,96.2987013,69.38,62.31
1649249319,BOZEK,MARK,P,O.D.,M,I,1280 S VICTORIA AVE,SUITE 100,VENTURA,930036555,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,104,65,104,118.0028846,118.5961539,79.27163462,72.42221154
1477525608,FLEISCHMANN,THOMAS,J,O.D.,M,I,3704 MARCONI AVE,SUITE 2,SACRAMENTO,958215304,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,30,25,30,42.60133333,47.83333333,32.31133333,32.817
1619936481,LEHMANN,MARK,M,OD,M,I,2074 LAKE TAHOE BLVD STE 2,,S LAKE TAHOE,961506408,CA,US,Optometry,Y,F,92081,Measurement of field of vision during daylight conditions,N,19,18,19,34.31947368,87,24.06210526,23.71789474
1881665388,SHAH,AMI,P,O.D.,F,I,4810 ELK GROVE BLVD,SUITE 160,ELK GROVE,957584186,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,180,180,180,154.22,514,118.4856111,115.6266111
1700105608,PLETT,JACOB,M,O.D.,M,I,1001 COLORADO AVE,,TURLOCK,953802749,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,108,79,108,76.48,90,54.5675,52.32703704
1558411579,GOODMAN,SUZANNE,L,OPTOMETRIST,F,I,5722 TELEPHONE RD STE 19,,VENTURA,930035320,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,13,13,13,79,79,61.94,97.69
1982618682,BLAS,MICHELLE,C,O.D.,F,I,2189 UNION ST,,SAN FRANCISCO,941234003,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,17,14,17,39.32647059,46.11764706,30.30705882,34.74411765
1447287503,BOGGS,MICHAEL,,O.D.,M,I,3085 LOMA VISTA RD,,VENTURA,930032916,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,30,30,30,162.64,340,108.0623333,99.13666667
1629108600,CASAGRANDE,THOMAS,R,OD,M,I,5110 N BLACKSTONE AVE STE 108,,FRESNO,937106708,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,25,23,25,41.73,69,26.168,27.774
1558459305,BRECKON,KIMBERLY,K,O.D.,F,I,910 E STOWELL RD,,SANTA MARIA,934547001,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,11,11,11,76.48,84,32.70545455,31.38545455
1598854937,BREAUX,LAWRENCE,D,OD,M,I,126 CORPORATE DR,,HOUMA,70360,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,37,35,37,57.44621622,89.48540541,38.97972973,44.46702703
1245519966,GONZALEZ,LAUREN,B,OD,F,I,29 W ANAPAMU ST,,SANTA BARBARA,931013149,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,17,14,17,47.94,104,30.94823529,29.35058824
1306993613,FLOYD,LORI,L,O.D.,F,I,24000 ALICIA PKWY,SUITE # 11,MISSION VIEJO,926913929,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,15,15,15,64.98333333,110,50.948,47.372
1750638789,CHEN,JENNIFER,Z,O.D.,F,I,15082 IMPERIAL HWY,,LA MIRADA,906381301,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,11,11,11,48.39,85,34.49090909,31.12727273
1356318901,KACZANOWSKI,TANIA,,OD,F,I,681 THIRD AVENUE,,CHULA VISTA,919105703,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,45,45,45,151.14,166,92.77266667,91.80133333
1265868723,BENOSA,DANIELLE,K,O.D.,F,I,10605 BALBOA BLVD,SUITE 230,GRANADA HILLS,913446342,CA,US,Optometry,Y,O,92136,Measurement of corneal curvature and depth of eye,N,13,13,13,71.39538462,103.0769231,55.97307692,49.79230769
1407895964,LARSEN,JASON,M,O.D.,M,I,2524 WESTSIDE RD,,YREKA,960979129,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,61,61,61,63.47655738,238.1967213,46.46278689,47.13672131
1629130257,CLAYTON,ETHAN,M,O.D.,M,I,23000 ATLANTIC CIRCLE,,MORENO VALLEY,925535229,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,29,29,29,112.3758621,121.2413793,78.51344828,75.42551724
1518938117,GRONQUIST,JOANNE,,O.D.,F,I,1805 STATE ST,SUITE B,SANTA BARBARA,931018415,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,43,23,43,73.45,83.91860465,52.22372093,52.18744186
1720043698,UYEKAWA,PATRICIA,M,O.D.,F,I,19671 BEACH BLVD,SUITE 400,HUNTINGTON BEACH,926485901,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,30,30,30,131.88,145,79.43833333,74.688
1689708778,KAWATA,ERIC,J,O.D.,M,I,30231 GOLDEN LANTERN,SUITE B,LAGUNA NIGUEL,926775989,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,70,70,70,105.4434286,105.5,60.78185714,76.57171429
1598752883,HOM,PERRY,S,O.D.,M,I,364 E ROWLAND ST,,COVINA,917233154,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,18,18,18,97.22222222,97.22222222,63.5,86.44722222
1952372401,SILVERMAN,CLIFFORD,,O.D.,M,I,43767 15TH ST W,,LANCASTER,935344754,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,14,11,14,47.00571429,85,36.85428571,35.09714286
1417953498,BAUMANN,MICHAEL,W,O.D.,M,I,112 N AKERS ST,SUITE A,VISALIA,932915121,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,54,43,54,76.41777778,76.76074074,51.88666667,50.34759259
1275649238,LIU,CRAIG,,O.D.,M,I,171 C AVE,STE B,CORONADO,921184411,CA,US,Optometry,Y,O,99202,"New patient office or other outpatient visit, typically 20 minutes",N,12,12,12,75.79833333,180.5,54.405,54.0375
1710901004,GUTIERREZ,ANACLETO,,O.D.,M,I,2615 CAPITOL AVE,,SACRAMENTO,958165904,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,80,80,80,125.99,145,86.57325,85.587375
1902804875,JOHNSON,C STEPHEN,,OD FAAO,M,I,2551 SAN RAMON VALLEY BLV,STE 101,SAN RAMON,945831661,CA,US,Optometry,Y,O,92132,Diagnostic imaging of eyes,N,24,24,24,36.49,93.75,25.03375,24.75791667
1568711497,GALLARDO-CHANG,KATRINA,A,O.D.,F,I,4849 EL CEMONTE AVE.,APT 120,DAVIS,95618,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,58,58,58,108.11,119,65.81655172,65.83655172
1306926787,BRUNS,JAMES,E,O.D.,M,I,6180 STATE FARM DR,,ROHNERT PARK,949282135,CA,US,Optometry,Y,O,92250,Photography of the retina,N,72,71,72,71.94444444,71.94444444,55.60736111,61.51125
1467439836,WANG,CAROLYN,C,OD,F,I,607 N CENTRAL AVE,SUITE 105,GLENDALE,912031804,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,11,11,11,135.55,140,85.20545455,79.92818182
1184694010,MCCURDY,E,C,OD,M,I,1730 NOVATO BLVD,SUITE C,NOVATO,949473048,CA,US,Optometry,Y,O,92250,Photography of the retina,N,353,348,353,85.52045326,85.6101983,59.53937677,55.19439094
1902862212,RAULINO,MARGARET,D,O.D.,F,I,1225 NORTH LAKE BLVD,,TAHOE CITY,961457170,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,99,98,99,131.18,135,80.33555556,76.06959596
1568425569,CALKINS,GENE,D,O.D.,M,I,571 W 7TH ST,,SAN PEDRO,907313115,CA,US,Optometry,Y,O,92250,Photography of the retina,N,108,100,108,90.19166667,95,64.99342593,56.87537037
